code_union,code_union_app,year,ind_union,ind_union_eng,name_union,app_code_name_eng,quantity,sales.m,quantity_t,sales_b,unitval_m,q_indagg,pq_indagg,q_indagg_loo,pq_indagg_loo,p_indagg_loo
3,110,2011,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,412,1145,0.412,1.145,2.779126213592233,29690,88735,29278,87590,2.9916660974110254
3,110,2012,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,689,1759,0.689,1.759,2.552975326560232,30489,90929,29800,89170,2.992281879194631
3,110,2013,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,406,1171,0.406,1.171,2.88423645320197,30911,87974,30505,86803,2.8455335190952304
3,110,2014,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,539,1655,0.539,1.655,3.0705009276437845,38674,113891,38135,112236,2.9431231152484596
3,110,2015,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,823,3180,0.823,3.18,3.8639125151883356,44401,131254,43578,128074,2.938960025701042
3,110,2016,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,692,2068,0.692,2.068,2.988439306358382,54444,151171,53752,149103,2.7739060872153596
3,110,2017,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,1175,3692,1.175,3.692,3.1421276595744683,74034,190776,72859,187084,2.567754155286238
3,160,1978,金属製品,Metal products,Welding and soldering,160_Welding and soldering,0,0,0,0,NaN,483,4843.0830000000005,483,4843.0830000000005,10.02708695652174
3,160,1979,金属製品,Metal products,Welding and soldering,160_Welding and soldering,37,404.5,0.037,0.4045,10.932432432432433,652,6202.498,615,5797.998,9.427639024390244
3,160,1980,金属製品,Metal products,Welding and soldering,160_Welding and soldering,178,1951.7,0.178,1.9517,10.964606741573034,1617,13837.23,1439,11885.529999999999,8.259576094510075
3,160,1981,金属製品,Metal products,Welding and soldering,160_Welding and soldering,233,2317.348,0.233,2.317348,9.94569957081545,2535,25643.153,2302,23325.805,10.132843179843615
3,160,1982,金属製品,Metal products,Welding and soldering,160_Welding and soldering,255,2067.477,0.255,2.067477,8.10775294117647,3780,34678.451,3525,32610.974000000002,9.251340141843972
3,160,1983,金属製品,Metal products,Welding and soldering,160_Welding and soldering,370,2428.094,0.37,2.428094,6.562416216216217,4421,36334.884,4051,33906.79,8.369980251789682
3,160,1984,金属製品,Metal products,Welding and soldering,160_Welding and soldering,344,2316.733,0.344,2.316733,6.734688953488373,5738,44795.771,5394,42479.038,7.87523878383389
3,160,1985,金属製品,Metal products,Welding and soldering,160_Welding and soldering,383,2467.675,0.383,2.4676750000000003,6.443015665796345,7702,59641.066,7319,57173.390999999996,7.811639704877715
3,160,1986,金属製品,Metal products,Welding and soldering,160_Welding and soldering,301,1370,0.301,1.37,4.551495016611296,6861,48987,6560,47617,7.258689024390244
3,160,1987,金属製品,Metal products,Welding and soldering,160_Welding and soldering,382,1817,0.382,1.817,4.756544502617801,7124,55228,6742,53411,7.9221299317709875
3,160,1988,金属製品,Metal products,Welding and soldering,160_Welding and soldering,760,3269,0.76,3.269,4.301315789473684,10340,73709,9580,70440,7.3528183716075155
3,160,1989,金属製品,Metal products,Welding and soldering,160_Welding and soldering,1337,6024,1.337,6.024,4.505609573672401,14059,95254,12722,89230,7.013834302782581
3,160,1990,金属製品,Metal products,Welding and soldering,160_Welding and soldering,1964,10827,1.964,10.827,5.512729124236253,15050,101961,13086,91134,6.9642365887207704
3,160,1991,金属製品,Metal products,Welding and soldering,160_Welding and soldering,1645,10762,1.645,10.762,6.54224924012158,15750,116210,14105,105448,7.4759305210918114
3,160,1992,金属製品,Metal products,Welding and soldering,160_Welding and soldering,1279,8518,1.279,8.518,6.659890539483973,12285,91699,11006,83181,7.557786661820825
3,160,1993,金属製品,Metal products,Welding and soldering,160_Welding and soldering,700,6049,0.7,6.049,8.641428571428573,10361,69986,9661,63937,6.618051961494669
3,160,1994,金属製品,Metal products,Welding and soldering,160_Welding and soldering,624,3416,0.624,3.416,5.4743589743589745,9992,56200,9368,52784,5.634500426985483
3,160,1995,金属製品,Metal products,Welding and soldering,160_Welding and soldering,679,4039,0.679,4.039,5.948453608247422,13481,64976,12802,60937,4.759959381346665
3,160,1996,金属製品,Metal products,Welding and soldering,160_Welding and soldering,868,5695,0.868,5.695,6.561059907834101,14846,69269,13978,63574,4.548147088281586
3,160,1997,金属製品,Metal products,Welding and soldering,160_Welding and soldering,701,5293,0.701,5.293,7.550641940085593,17570,76889,16869,71596,4.244234987254727
3,160,1998,金属製品,Metal products,Welding and soldering,160_Welding and soldering,592,4451,0.592,4.451,7.518581081081081,14399,71043,13807,66592,4.823060766277975
3,160,1999,金属製品,Metal products,Welding and soldering,160_Welding and soldering,347,2379,0.347,2.379,6.855907780979828,15947,67579,15600,65200,4.17948717948718
3,160,2000,金属製品,Metal products,Welding and soldering,160_Welding and soldering,443,2766,0.443,2.766,6.243792325056433,17320,69939,16877,67173,3.980150500681401
3,160,2001,金属製品,Metal products,Welding and soldering,160_Welding and soldering,507,3140,0.507,3.14,6.1932938856015785,17041,72187,16534,69047,4.176061449135116
3,160,2002,金属製品,Metal products,Welding and soldering,160_Welding and soldering,410,2742,0.41,2.742,6.687804878048781,19655,75245,19245,72503,3.7673681475707976
3,160,2003,金属製品,Metal products,Welding and soldering,160_Welding and soldering,375,3152,0.375,3.152,8.405333333333333,21177,81545,20802,78393,3.768531871935391
3,160,2004,金属製品,Metal products,Welding and soldering,160_Welding and soldering,428,2815,0.428,2.815,6.577102803738318,23151,86810,22723,83995,3.69647493728821
3,160,2005,金属製品,Metal products,Welding and soldering,160_Welding and soldering,599,3930,0.599,3.93,6.56093489148581,30628,111158,30029,107228,3.570814878950348
3,160,2006,金属製品,Metal products,Welding and soldering,160_Welding and soldering,695,5194,0.695,5.194,7.473381294964029,24654,102215,23959,97021,4.049459493301056
3,160,2007,金属製品,Metal products,Welding and soldering,160_Welding and soldering,571,4574,0.571,4.574,8.010507880910684,28558,115701,27987,111127,3.970664951584664
3,160,2008,金属製品,Metal products,Welding and soldering,160_Welding and soldering,620,4764,0.62,4.764,7.683870967741936,27975,111606,27355,106842,3.905757631146043
3,160,2009,金属製品,Metal products,Welding and soldering,160_Welding and soldering,224,2394,0.224,2.394,10.6875,10958,42824,10734,40430,3.766536239985094
3,160,2010,金属製品,Metal products,Welding and soldering,160_Welding and soldering,339,2360,0.339,2.36,6.961651917404129,22323,65750,21984,63390,2.8834606986899565
3,160,2011,金属製品,Metal products,Welding and soldering,160_Welding and soldering,399,2516,0.399,2.516,6.305764411027568,34636,100794,34237,98278,2.870520197447206
3,160,2012,金属製品,Metal products,Welding and soldering,160_Welding and soldering,417,2409,0.417,2.409,5.776978417266187,33825,99653,33408,97244,2.9107998084291187
3,160,2013,金属製品,Metal products,Welding and soldering,160_Welding and soldering,470,3867,0.47,3.867,8.227659574468085,32251,95196,31781,91329,2.873698121519147
3,160,2014,金属製品,Metal products,Welding and soldering,160_Welding and soldering,646,6116,0.646,6.116,9.467492260061919,42372,121396,41726,115280,2.7627857930307242
3,160,2015,金属製品,Metal products,Welding and soldering,160_Welding and soldering,663,6996,0.663,6.996,10.552036199095022,41570,126912,40907,119916,2.931429828635686
3,160,2016,金属製品,Metal products,Welding and soldering,160_Welding and soldering,726,9163,0.726,9.163,12.621212121212121,40455,125131,39729,115968,2.9189760628256436
3,160,2017,金属製品,Metal products,Welding and soldering,160_Welding and soldering,788,9004,0.788,9.004,11.426395939086293,49300,142753,48512,133749,2.7570291886543536
3,170,1978,金属製品,Metal products,Dispensing,170_Dispensing,2,24.4,0.002,0.024399999999999998,12.2,50,700.1419999999999,48,675.742,14.077958333333333
3,170,1979,金属製品,Metal products,Dispensing,170_Dispensing,1,35,0.001,0.035,35,56,889.65,55,854.65,15.539090909090909
3,170,1980,金属製品,Metal products,Dispensing,170_Dispensing,4,42.8,0.004,0.0428,10.7,138,1661.1000000000001,134,1618.3000000000002,12.076865671641793
3,170,1981,金属製品,Metal products,Dispensing,170_Dispensing,26,327.54,0.026,0.32754,12.597692307692308,372,4394.184,346,4066.6440000000002,11.753306358381504
3,170,1982,金属製品,Metal products,Dispensing,170_Dispensing,72,2046,0.072,2.046,28.416666666666668,569,8083.861,497,6037.861,12.148613682092556
3,170,1983,金属製品,Metal products,Dispensing,170_Dispensing,89,3352,0.089,3.352,37.662921348314605,501,8262.427,412,4910.427,11.91851213592233
3,170,1984,金属製品,Metal products,Dispensing,170_Dispensing,95,3695.6,0.095,3.6955999999999998,38.90105263157894,574,9653.07,479,5957.469999999999,12.437306889352817
3,170,1985,金属製品,Metal products,Dispensing,170_Dispensing,16,151.4,0.016,0.1514,9.4625,587,8848.435,571,8697.035,15.231234676007006
3,170,1986,金属製品,Metal products,Dispensing,170_Dispensing,11,101,0.011,0.101,9.181818181818183,461,6643,450,6542,14.537777777777778
3,170,1987,金属製品,Metal products,Dispensing,170_Dispensing,28,239,0.028,0.239,8.535714285714285,502,5754,474,5515,11.635021097046414
3,170,1988,金属製品,Metal products,Dispensing,170_Dispensing,102,1109,0.102,1.109,10.872549019607844,660,6750,558,5641,10.109318996415771
3,170,1989,金属製品,Metal products,Dispensing,170_Dispensing,86,848,0.086,0.848,9.86046511627907,698,6509,612,5661,9.25
3,170,1990,金属製品,Metal products,Dispensing,170_Dispensing,141,1579,0.141,1.579,11.198581560283689,953,8962,812,7383,9.092364532019705
3,170,1991,金属製品,Metal products,Dispensing,170_Dispensing,199,2147,0.199,2.147,10.788944723618089,1048,12779,849,10632,12.522968197879859
3,170,1992,金属製品,Metal products,Dispensing,170_Dispensing,137,1104,0.137,1.104,8.058394160583942,719,7044,582,5940,10.206185567010309
3,170,1993,金属製品,Metal products,Dispensing,170_Dispensing,52,478,0.052,0.478,9.192307692307692,497,4761,445,4283,9.624719101123596
3,170,1994,金属製品,Metal products,Dispensing,170_Dispensing,25,236,0.025,0.236,9.44,440,5010,415,4774,11.503614457831326
3,170,1995,金属製品,Metal products,Dispensing,170_Dispensing,28,187,0.028,0.187,6.678571428571429,450,5846,422,5659,13.409952606635072
3,170,1996,金属製品,Metal products,Dispensing,170_Dispensing,20,156,0.02,0.156,7.8,763,7798,743,7642,10.285329744279947
3,170,1997,金属製品,Metal products,Dispensing,170_Dispensing,12,137,0.012,0.137,11.416666666666668,846,6623,834,6486,7.776978417266187
3,170,1998,金属製品,Metal products,Dispensing,170_Dispensing,12,71,0.012,0.071,5.916666666666666,590,6757,578,6686,11.567474048442907
3,170,1999,金属製品,Metal products,Dispensing,170_Dispensing,18,180,0.018,0.18,10,514,4386,496,4206,8.47983870967742
3,170,2000,金属製品,Metal products,Dispensing,170_Dispensing,36,132,0.036,0.132,3.666666666666667,564,3963,528,3831,7.255681818181818
3,170,2001,金属製品,Metal products,Dispensing,170_Dispensing,39,238,0.039,0.238,6.102564102564102,532,3102,493,2864,5.809330628803245
3,170,2002,金属製品,Metal products,Dispensing,170_Dispensing,5,34,0.005,0.034,6.800000000000001,1075,8775,1070,8741,8.169158878504673
3,170,2003,金属製品,Metal products,Dispensing,170_Dispensing,4,38,0.004,0.038,9.5,1174,9258,1170,9220,7.880341880341881
3,170,2004,金属製品,Metal products,Dispensing,170_Dispensing,7,30,0.007,0.03,4.285714285714286,1320,11670,1313,11640,8.865194211728864
3,170,2005,金属製品,Metal products,Dispensing,170_Dispensing,7,42,0.007,0.042,6,2321,22984,2314,22942,9.914433880726016
3,170,2006,金属製品,Metal products,Dispensing,170_Dispensing,6,40,0.006,0.04,6.666666666666667,1545,18046,1539,18006,11.699805068226121
3,170,2007,金属製品,Metal products,Dispensing,170_Dispensing,12,95,0.012,0.095,7.916666666666667,1834,22434,1822,22339,12.260702524698134
3,170,2008,金属製品,Metal products,Dispensing,170_Dispensing,2,22,0.002,0.022,11,1690,22341,1688,22319,13.222156398104266
3,170,2009,金属製品,Metal products,Dispensing,170_Dispensing,3,17,0.003,0.017,5.666666666666667,889,12855,886,12838,14.489841986455982
3,170,2010,金属製品,Metal products,Dispensing,170_Dispensing,9,61,0.009,0.061,6.777777777777779,923,7871,914,7810,8.544857768052516
3,170,2011,金属製品,Metal products,Dispensing,170_Dispensing,5,30,0.005,0.03,6,1462,12930,1457,12900,8.853809196980096
3,170,2012,金属製品,Metal products,Dispensing,170_Dispensing,12,59,0.012,0.059,4.916666666666666,1687,15306,1675,15247,9.102686567164179
3,170,2013,金属製品,Metal products,Dispensing,170_Dispensing,6,22,0.006,0.022,3.6666666666666665,1572,16747,1566,16725,10.68007662835249
3,170,2014,金属製品,Metal products,Dispensing,170_Dispensing,14,87,0.014,0.087,6.2142857142857135,1721,17290,1707,17203,10.07791446983011
3,170,2015,金属製品,Metal products,Dispensing,170_Dispensing,38,152,0.038,0.152,4,2253,17793,2215,17641,7.964334085778781
3,170,2016,金属製品,Metal products,Dispensing,170_Dispensing,29,213,0.029,0.213,7.344827586206896,2161,20313,2132,20100,9.427767354596623
3,170,2017,金属製品,Metal products,Dispensing,170_Dispensing,24,148,0.024,0.148,6.166666666666666,2755,24617,2731,24469,8.959721713658
3,190,1978,金属製品,Metal products,Processing,190_Processing,112,1188.3,0.112,1.1883,10.609821428571427,873,4536.665,761,3348.365,4.399954007884363
3,190,1979,金属製品,Metal products,Processing,190_Processing,148,1541.459,0.148,1.5414590000000001,10.415263513513516,1003,6128.757,855,4587.298,5.36526081871345
3,190,1980,金属製品,Metal products,Processing,190_Processing,96,610.39,0.096,0.61039,6.358229166666667,3204,9393.77,3108,8783.380000000001,2.8260553410553415
3,190,1981,金属製品,Metal products,Processing,190_Processing,177,786.749,0.177,0.786749,4.444909604519775,4221,12703.938,4044,11917.189,2.9468815529179033
3,190,1982,金属製品,Metal products,Processing,190_Processing,82,519.69,0.082,0.5196900000000001,6.337682926829269,3984,15252.069000000001,3902,14732.379,3.7755968733982574
3,190,1983,金属製品,Metal products,Processing,190_Processing,304,1322.645,0.304,1.322645,4.350805921052632,3494,15168.738,3190,13846.092999999999,4.340468025078369
3,190,1984,金属製品,Metal products,Processing,190_Processing,501,1539.806,0.501,1.539806,3.0734650698602795,3510,14815.567,3009,13275.760999999999,4.41201761382519
3,190,1985,金属製品,Metal products,Processing,190_Processing,403,1195.198,0.403,1.195198,2.9657518610421834,4153,18631.707,3750,17436.509,4.6497357333333325
3,190,1986,金属製品,Metal products,Processing,190_Processing,354,1011,0.354,1.011,2.8559322033898304,4401,22254,4047,21243,5.2490733876945885
3,190,1987,金属製品,Metal products,Processing,190_Processing,480,1845,0.48,1.845,3.84375,4699,27089,4219,25244,5.9834083906138895
3,190,1988,金属製品,Metal products,Processing,190_Processing,477,1951,0.477,1.951,4.090146750524109,5299,28416,4822,26465,5.4883865615927006
3,190,1989,金属製品,Metal products,Processing,190_Processing,650,3099,0.65,3.099,4.7676923076923075,5984,40095,5334,36996,6.9358830146231725
3,190,1990,金属製品,Metal products,Processing,190_Processing,1306,8691,1.306,8.691,6.654670750382849,7016,54118,5710,45427,7.95569176882662
3,190,1991,金属製品,Metal products,Processing,190_Processing,996,4259,0.996,4.259,4.276104417670683,7270,56729,6274,52470,8.363085750717246
3,190,1992,金属製品,Metal products,Processing,190_Processing,484,3141,0.484,3.141,6.489669421487603,5293,37149,4809,34008,7.0717404865876485
3,190,1993,金属製品,Metal products,Processing,190_Processing,284,2141,0.284,2.141,7.538732394366198,3252,23427,2968,21286,7.171832884097035
3,190,1994,金属製品,Metal products,Processing,190_Processing,259,2867,0.259,2.867,11.069498069498069,4155,23478,3896,20611,5.2902977412731005
3,190,1995,金属製品,Metal products,Processing,190_Processing,258,2093,0.258,2.093,8.112403100775193,4654,23272,4396,21179,4.8177888989990905
3,190,1996,金属製品,Metal products,Processing,190_Processing,216,2264,0.216,2.264,10.481481481481481,4342,23361,4126,21097,5.1131846825012115
3,190,1997,金属製品,Metal products,Processing,190_Processing,136,1231,0.136,1.231,9.051470588235293,5637,29587,5501,28356,5.154699145609889
3,190,1998,金属製品,Metal products,Processing,190_Processing,191,1467,0.191,1.467,7.680628272251309,4142,24131,3951,22664,5.736269298911668
3,190,1999,金属製品,Metal products,Processing,190_Processing,201,1255,0.201,1.255,6.243781094527362,3886,21901,3685,20646,5.602713704206241
3,190,2000,金属製品,Metal products,Processing,190_Processing,168,548,0.168,0.548,3.261904761904762,4482,17348,4314,16800,3.8942976356050067
3,190,2001,金属製品,Metal products,Processing,190_Processing,167,1190,0.167,1.19,7.1257485029940115,4543,21660,4376,20470,4.677787934186472
3,190,2002,金属製品,Metal products,Processing,190_Processing,139,859,0.139,0.859,6.179856115107913,3712,20407,3573,19548,5.471032745591939
